64	-14400	9	0	%z	2440498.6666550925	-
64	-10800	9	0	%z	2451453.6249884260	-
64	-14400	9	0	%z	2451600.6666550925	-
64	-10800	0	0	%z	2453154.6249884260	-
64	-14400	0	0	%z	2453175.6666550925	-
64	-10800	9	0	%z	2454757.6249884260	-
64	-10800	0	0	%z	-1.0000000000	-
65	-15700	0	0	LMT	2413128.6817013887	-
65	-15408	0	0	CMT	2422438.6783217592	-
65	-14400	0	0	%z	2426309.6666550925	-
65	-14400	9	0	%z	2440498.6666550925	-
65	-10800	9	0	%z	2448317.6249884260	-
65	-14400	0	0	%z	2448548.6666550925	-
65	-10800	9	0	%z	2451453.6249884260	-
65	-14400	9	0	%z	2451600.6666550925	-
65	-10800	9	0	%z	2454757.6249884260	-
65	-10800	0	0	%z	-1.0000000000	-
66	-16444	0	0	LMT	2413128.6903125001	-
66	-15408	0	0	CMT	2422438.6783217592	-
66	-14400	0	0	%z	2426309.6666550925	-
66	-14400	9	0	%z	2440498.6666550925	-
66	-10800	9	0	%z	2448310.6249884260	-
66	-14400	0	0	%z	2448380.6666550925	-
66	-10800	9	0	%z	2451453.6249884260	-
66	-14400	9	0	%z	2451600.6666550925	-
66	-10800	0	0	%z	2453154.6249884260	-
66	-14400	0	0	%z	2453210.6666550925	-
66	-10800	9	0	%z	2454757.6249884260	-
66	-10800	0	0	%z	-1.0000000000	-
67	-15924	0	0	LMT	2413128.6842939816	-
67	-15408	0	0	CMT	2422438.6783217592	-
67	-14400	0	0	%z	2426309.6666550925	-
67	-14400	9	0	%z	2440498.6666550925	-
67	-10800	9	0	%z	2447888.6249884260	-
67	-10800	0	3600	%z	2447960.6249884260	-
67	-14400	0	0	%z	2448177.6666550925	-
67	-14400	0	3600	%z	2448310.6666550925	-
67	-14400	0	0	%z	2448408.6666550925	-
67	-10800	0	0	%z	2451453.6249884260	-
67	-14400	0	3600	%z	2451600.6666550925	-
67	-10800	0	0	%z	2453154.6249884260	-
67	-14400	0	0	%z	2453210.6666550925	-
67	-10800	9	0	%z	2454484.6249884260	-
67	-14400	107	0	%z	2455114.6666550925	-
67	-10800	0	0	%z	-1.0000000000	-
68	-15652	0	0	LMT	2413128.6811458333	-
68	-15408	0	0	CMT	2422438.6783217592	-
68	-14400	0	0	%z	2426309.6666550925	-
68	-14400	9	0	%z	2440498.6666550925	-
68	-10800	9	0	%z	2448317.6249884260	-
68	-14400	0	0	%z	2448548.6666550925	-
68	-10800	9	0	%z	2451453.6249884260	-
68	-14400	9	0	%z	2451600.6666550925	-
68	-10800	0	0	%z	2453154.6249884260	-
68	-14400	0	0	%z	2453168.6666550925	-
68	-10800	9	0	%z	-1.0000000000	-
69	-16392	0	0	LMT	2413128.6897106483	-
69	-15408	0	0	CMT	2422438.6783217592	-
69	-14400	0	0	%z	2426309.6666550925	-
69	-14400	9	0	%z	2440498.6666550925	-
69	-10800	9	0	%z	2451453.6249884260	-
69	-14400	9	0	%z	2451600.6666550925	-
69	-10800	0	0	%z	2453154.6249884260	-
69	-14400	0	0	%z	2453175.6666550925	-
69	-10800	9	0	%z	2454757.6249884260	-
69	-10800	0	0	%z	-1.0000000000	-
71	-13840	0	0	LMT	2411362.6601736112	-
71	-13840	0	0	AMT	2426624.6601736112	Asunción Mean Time
71	-14400	0	0	%z	2441583.6666550925	-
71	-10800	0	0	%z	2442136.6249884260	-
71	-14400	92	0	%z	2460595.6666550925	-
71	-10800	0	0	%z	-1.0000000000	-
73	-9244	0	0	LMT	2420126.6069791666	-
73	-10800	18	0	%z	2452902.6249884260	-
73	-10800	0	0	%z	2455849.6249884260	-
73	-10800	18	0	%z	2456220.6249884260	-
73	-10800	0	0	%z	-1.0000000000	-
74	-25260	0	0	LMT	2423054.7916550925	-
74	-25200	0	0	MST	2425035.7916550925	-
74	-21600	0	0	CST	2426295.7499884260	-
74	-25200	77	0	M%sT	2426792.7916550925	-
74	-21600	0	0	CST	2430467.7499884260	-
74	-25200	0	0	MST	2440580.7916550925	-
74	-25200	77	0	M%sT	2455289.8749884260	-
74	-21600	77	0	C%sT	-1.0000000000	-
75	-14309	0	0	LMT	2419274.6656018519	Bridgetown
75	-14400	14	0	A%sT	2431088.6666550925	-
75	-14400	14	0	AST/-0330	2431452.6666550925	-
75	-14400	14	0	A%sT	-1.0000000000	-
76	-11636	0	0	LMT	2420126.6346643521	-
76	-10800	18	0	%z	2447414.6249884260	-
76	-10800	0	0	%z	-1.0000000000	-
77	-21168	0	0	LMT	2419491.7449884261	-
77	-21600	16	0	%s	-1.0000000000	-
79	-14560	0	0	LMT	2420126.6685069446	-
79	-14400	18	0	%z	2447414.6666550925	-
79	-14400	0	0	%z	2451446.6666550925	-
79	-14400	18	0	%z	2451831.6666550925	-
79	-14400	0	0	%z	-1.0000000000	-
80	-17776	0	0	LMT	2409243.7057291665	-
80	-17776	0	0	BMT	2420457.7057291665	Bogotá Mean Time
80	-18000	22	0	%z	-1.0000000000	-
81	-27889	0	0	LMT	2409132.3333217595	-
81	-28800	125	0	P%sT	2423551.9166550925	-
81	-25200	125	0	M%sT	2442043.7916550925	-
81	-25200	0	0	MST	2442080.8749884260	-
81	-25200	125	0	M%sT	-1.0000000000	-
82	0	0	0	-00	2422317.4999884260	trading post est.?
82	-25200	84	0	M%sT	2451481.8749884260	-
82	-21600	24	0	C%sT	2451845.8333217595	-
82	-18000	0	0	EST	2451852.7083217595	-
82	-21600	0	0	CST	2451999.8749884260	-
82	-25200	24	0	M%sT	-1.0000000000	-
83	-13108	0	0	LMT	2420126.6517013889	-
83	-14400	18	0	%z	-1.0000000000	-
84	-20824	0	0	LMT	2423054.7499884260	-
84	-21600	0	0	CST	2444964.8333217595	-
84	-18000	0	0	EST	2445335.7083217595	-
84	-21600	77	0	C%sT	2450746.8333217595	-
84	-18000	77	0	E%sT	2451026.7916550925	-
84	-21600	77	0	C%sT	2457053.8333217595	-
84	-18000	0	0	EST	-1.0000000000	-
85	-16064	0	0	LMT	2411362.6859143521	-
