26	1920	1920	6	13	-1	0	7200	0	3600	D	-
26	1920	1921	10	0	0	0	7200	0	0	S	-
26	1921	1921	3	0	0	0	7200	0	3600	D	-
26	1922	1966	4	0	0	0	7200	0	3600	D	-
26	1922	1954	9	0	0	0	7200	0	0	S	-
26	1955	1966	10	0	0	0	7200	0	0	S	-
27	1927	1931	9	1	-1	0	0	0	3600	-	-
27	1928	1932	4	1	-1	0	0	0	0	-	-
27	1968	1968	11	3	-1	0	14400	1	3600	-	-
27	1969	1969	3	30	-1	0	10800	1	0	-	-
27	1969	1969	11	23	-1	0	14400	1	3600	-	-
27	1970	1970	3	29	-1	0	10800	1	0	-	-
27	1971	1971	3	14	-1	0	10800	1	0	-	-
27	1970	1972	10	9	0	1	14400	1	3600	-	-
27	1972	1986	3	9	0	1	10800	1	0	-	-
27	1973	1973	9	30	-1	0	14400	1	3600	-	-
27	1974	1987	10	9	0	1	14400	1	3600	-	-
27	1987	1987	4	12	-1	0	10800	1	0	-	-
27	1988	1990	3	9	0	1	10800	1	0	-	-
27	1988	1989	10	9	0	1	14400	1	3600	-	-
27	1990	1990	9	16	-1	0	14400	1	3600	-	-
27	1991	1996	3	9	0	1	10800	1	0	-	-
27	1991	1997	10	9	0	1	14400	1	3600	-	-
27	1997	1997	3	30	-1	0	10800	1	0	-	-
27	1998	1998	3	9	0	1	10800	1	0	-	-
27	1998	1998	9	27	-1	0	14400	1	3600	-	-
27	1999	1999	4	4	-1	0	10800	1	0	-	-
27	1999	2010	10	9	0	1	14400	1	3600	-	-
27	2000	2007	3	9	0	1	10800	1	0	-	-
27	2008	2008	3	30	-1	0	10800	1	0	-	-
27	2009	2009	3	9	0	1	10800	1	0	-	-
27	2010	2010	4	1	0	1	10800	1	0	-	-
27	2011	2011	5	2	0	1	10800	1	0	-	-
27	2011	2011	8	16	0	1	14400	1	3600	-	-
27	2012	2014	4	23	0	1	10800	1	0	-	-
27	2012	2014	9	2	0	1	14400	1	3600	-	-
27	2016	2018	5	9	0	1	10800	1	0	-	-
27	2016	2018	8	9	0	1	14400	1	3600	-	-
27	2019	-1	4	2	0	1	10800	1	0	-	-
27	2019	2021	9	2	0	1	14400	1	3600	-	-
27	2022	2022	9	9	0	1	14400	1	3600	-	-
27	2023	-1	9	2	0	1	14400	1	3600	-	-
28	1978	1978	11	12	-1	0	0	0	1800	-	-
28	1979	1991	3	1	0	1	0	0	0	-	-
28	1979	1990	10	0	0	0	0	0	1800	-	-
29	1928	1928	6	10	-1	0	0	0	3600	D	-
29	1928	1928	10	10	-1	0	0	0	0	S	-
29	1940	1942	6	1	0	1	0	0	3600	D	-
29	1940	1942	9	1	0	1	0	0	0	S	-
29	1945	1946	6	1	0	1	0	0	3600	D	-
29	1945	1946	9	1	0	1	0	0	0	S	-
29	1965	1965	6	1	-1	0	0	0	3600	D	-
29	1965	1965	9	30	-1	0	0	0	0	S	-
29	1966	1966	5	29	-1	0	0	0	3600	D	-
